especie,ultimo,variacion,anterior,apertura,minimo,maximo,varMTD,varYTD,var6M,var12M,fecha,hora,cierre,timestamp,volumen
MERVAL USD,846.817,,,846.817,846.817,846.817,,,,,2015-03-09,,846.817,1425870000,0
MERVAL USD,825.568,,,825.568,825.568,825.568,,,,,2015-03-10,,825.568,1425956400,0
MERVAL USD,853.573,,,853.573,853.573,853.573,,,,,2015-03-11,,853.573,1426042800,0
MERVAL USD,851.469,,,851.469,851.469,851.469,,,,,2015-03-12,,851.469,1426129200,0
MERVAL USD,867.513,,,867.513,867.513,867.513,,,,,2015-03-13,,867.513,1426215600,0
MERVAL USD,897.803,,,897.803,897.803,897.803,,,,,2015-03-16,,897.803,1426474800,0
MERVAL USD,915.611,,,915.611,915.611,915.611,,,,,2015-03-17,,915.611,1426561200,0
MERVAL USD,946.712,,,946.712,946.712,946.712,,,,,2015-03-18,,946.712,1426647600,0
MERVAL USD,925.958,,,925.958,925.958,925.958,,,,,2015-03-19,,925.958,1426734000,0
MERVAL USD,943.279,,,943.279,943.279,943.279,,,,,2015-03-20,,943.279,1426820400,0
MERVAL USD,932.846,,,932.846,932.846,932.846,,,,,2015-03-25,,932.846,1427252400,0
MERVAL USD,876.784,,,876.784,876.784,876.784,,,,,2015-03-26,,876.784,1427338800,0
MERVAL USD,907.529,,,907.529,907.529,907.529,,,,,2015-03-27,,907.529,1427425200,0
MERVAL USD,920.65,,,920.65,920.65,920.65,,,,,2015-03-30,,920.65,1427684400,0
MERVAL USD,905.366,,,905.366,905.366,905.366,,,,,2015-03-31,,905.366,1427770800,0
MERVAL USD,912.752,,,912.752,912.752,912.752,,,,,2015-04-01,,912.752,1427857200,0
MERVAL USD,954.048,,,954.048,954.048,954.048,,,,,2015-04-06,,954.048,1428289200,0
MERVAL USD,940.648,,,940.648,940.648,940.648,,,,,2015-04-07,,940.648,1428375600,0
MERVAL USD,929.514,,,929.514,929.514,929.514,,,,,2015-04-08,,929.514,1428462000,0
MERVAL USD,971.267,,,971.267,971.267,971.267,,,,,2015-04-09,,971.267,1428548400,0
MERVAL USD,977.959,,,977.959,977.959,977.959,,,,,2015-04-10,,977.959,1428634800,0
MERVAL USD,978.916,,,978.916,978.916,978.916,,,,,2015-04-13,,978.916,1428894000,0
MERVAL USD,1004.56,,,1004.56,1004.56,1004.56,,,,,2015-04-14,,1004.56,1428980400,0
MERVAL USD,998.282,,,998.282,998.282,998.282,,,,,2015-04-15,,998.282,1429066800,0
MERVAL USD,993.894,,,993.894,993.894,993.894,,,,,2015-04-16,,993.894,1429153200,0
MERVAL USD,981.885,,,981.885,981.885,981.885,,,,,2015-04-17,,981.885,1429239600,0
MERVAL USD,962.83,,,962.83,962.83,962.83,,,,,2015-04-20,,962.83,1429498800,0
MERVAL USD,942.917,,,942.917,942.917,942.917,,,,,2015-04-21,,942.917,1429585200,0
MERVAL USD,999.792,,,999.792,999.792,999.792,,,,,2015-04-22,,999.792,1429671600,0
MERVAL USD,1027.38,,,1027.38,1027.38,1027.38,,,,,2015-04-23,,1027.38,1429758000,0
MERVAL USD,1038.44,,,1038.44,1038.44,1038.44,,,,,2015-04-24,,1038.44,1429844400,0
MERVAL USD,1006.91,,,1006.91,1006.91,1006.91,,,,,2015-04-27,,1006.91,1430103600,0
MERVAL USD,1028.63,,,1028.63,1028.63,1028.63,,,,,2015-04-28,,1028.63,1430190000,0
MERVAL USD,1034.34,,,1034.34,1034.34,1034.34,,,,,2015-04-29,,1034.34,1430276400,0
MERVAL USD,1009.23,,,1009.23,1009.23,1009.23,,,,,2015-04-30,,1009.23,1430362800,0
MERVAL USD,1034.97,,,1034.97,1034.97,1034.97,,,,,2015-05-04,,1034.97,1430708400,0
MERVAL USD,1045.6,,,1045.6,1045.6,1045.6,,,,,2015-05-05,,1045.6,1430794800,0
MERVAL USD,1031.03,,,1031.03,1031.03,1031.03,,,,,2015-05-06,,1031.03,1430881200,0
MERVAL USD,1018.88,,,1018.88,1018.88,1018.88,,,,,2015-05-07,,1018.88,1430967600,0
MERVAL USD,1023.92,,,1023.92,1023.92,1023.92,,,,,2015-05-08,,1023.92,1431054000,0
MERVAL USD,1007.97,,,1007.97,1007.97,1007.97,,,,,2015-05-11,,1007.97,1431313200,0
MERVAL USD,1023.22,,,1023.22,1023.22,1023.22,,,,,2015-05-12,,1023.22,1431399600,0
MERVAL USD,1019.41,,,1019.41,1019.41,1019.41,,,,,2015-05-13,,1019.41,1431486000,0
MERVAL USD,1031.3,,,1031.3,1031.3,1031.3,,,,,2015-05-14,,1031.3,1431572400,0
MERVAL USD,1036.5,,,1036.5,1036.5,1036.5,,,,,2015-05-15,,1036.5,1431658800,0
MERVAL USD,1003.93,,,1003.93,1003.93,1003.93,,,,,2015-05-18,,1003.93,1431918000,0
MERVAL USD,972.757,,,972.757,972.757,972.757,,,,,2015-05-19,,972.757,1432004400,0
MERVAL USD,991.392,,,991.392,991.392,991.392,,,,,2015-05-20,,991.392,1432090800,0
MERVAL USD,989.066,,,989.066,989.066,989.066,,,,,2015-05-21,,989.066,1432177200,0
MERVAL USD,971.147,,,971.147,971.147,971.147,,,,,2015-05-22,,971.147,1432263600,0
MERVAL USD,915.383,,,915.383,915.383,915.383,,,,,2015-05-26,,915.383,1432609200,0
MERVAL USD,933.747,,,933.747,933.747,933.747,,,,,2015-05-27,,933.747,1432695600,0
MERVAL USD,938.565,,,938.565,938.565,938.565,,,,,2015-05-28,,938.565,1432782000,0
MERVAL USD,922.362,,,922.362,922.362,922.362,,,,,2015-05-29,,922.362,1432868400,0
MERVAL USD,921.093,,,921.093,921.093,921.093,,,,,2015-06-01,,921.093,1433127600,0
MERVAL USD,984.961,,,984.961,984.961,984.961,,,,,2015-06-02,,984.961,1433214000,0
MERVAL USD,955.659,,,955.659,955.659,955.659,,,,,2015-06-03,,955.659,1433300400,0
MERVAL USD,963.661,,,963.661,963.661,963.661,,,,,2015-06-04,,963.661,1433386800,0
MERVAL USD,966.043,,,966.043,966.043,966.043,,,,,2015-06-05,,966.043,1433473200,0
MERVAL USD,961.439,,,961.439,961.439,961.439,,,,,2015-06-08,,961.439,1433732400,0
MERVAL USD,977.836,,,977.836,977.836,977.836,,,,,2015-06-09,,977.836,1433818800,0
MERVAL USD,967.214,,,967.214,967.214,967.214,,,,,2015-06-10,,967.214,1433905200,0
MERVAL USD,971.27,,,971.27,971.27,971.27,,,,,2015-06-11,,971.27,1433991600,0
MERVAL USD,967.977,,,967.977,967.977,967.977,,,,,2015-06-12,,967.977,1434078000,0
MERVAL USD,938.259,,,938.259,938.259,938.259,,,,,2015-06-15,,938.259,1434337200,0
MERVAL USD,956.475,,,956.475,956.475,956.475,,,,,2015-06-16,,956.475,1434423600,0
MERVAL USD,923.899,,,923.899,923.899,923.899,,,,,2015-06-17,,923.899,1434510000,0
MERVAL USD,923.257,,,923.257,923.257,923.257,,,,,2015-06-18,,923.257,1434596400,0
MERVAL USD,902.789,,,902.789,902.789,902.789,,,,,2015-06-19,,902.789,1434682800,0
MERVAL USD,936.35,,,936.35,936.35,936.35,,,,,2015-06-22,,936.35,1434942000,0
MERVAL USD,924.437,,,924.437,924.437,924.437,,,,,2015-06-23,,924.437,1435028400,0
MERVAL USD,934.741,,,934.741,934.741,934.741,,,,,2015-06-24,,934.741,1435114800,0
MERVAL USD,917.729,,,917.729,917.729,917.729,,,,,2015-06-25,,917.729,1435201200,0
MERVAL USD,921.484,,,921.484,921.484,921.484,,,,,2015-06-26,,921.484,1435287600,0
MERVAL USD,879.123,,,879.123,879.123,879.123,,,,,2015-06-29,,879.123,1435546800,0
MERVAL USD,905.735,,,905.735,905.735,905.735,,,,,2015-06-30,,905.735,1435633200,0
MERVAL USD,888.197,,,888.197,888.197,888.197,,,,,2015-07-01,,888.197,1435719600,0
MERVAL USD,882.601,,,882.601,882.601,882.601,,,,,2015-07-02,,882.601,1435806000,0
MERVAL USD,893.8,,,893.8,893.8,893.8,,,,,2015-07-06,,893.8,1436151600,0
MERVAL USD,893.103,,,893.103,893.103,893.103,,,,,2015-07-07,,893.103,1436238000,0
MERVAL USD,866.815,,,866.815,866.815,866.815,,,,,2015-07-08,,866.815,1436324400,0
MERVAL USD,875.656,,,875.656,875.656,875.656,,,,,2015-07-10,,875.656,1436497200,0
MERVAL USD,895.738,,,895.738,895.738,895.738,,,,,2015-07-13,,895.738,1436756400,0
MERVAL USD,924.126,,,924.126,924.126,924.126,,,,,2015-07-14,,924.126,1436842800,0
MERVAL USD,921.488,,,921.488,921.488,921.488,,,,,2015-07-15,,921.488,1436929200,0
MERVAL USD,935.916,,,935.916,935.916,935.916,,,,,2015-07-16,,935.916,1437015600,0
MERVAL USD,933.465,,,933.465,933.465,933.465,,,,,2015-07-17,,933.465,1437102000,0
MERVAL USD,898.169,,,898.169,898.169,898.169,,,,,2015-07-20,,898.169,1437361200,0
MERVAL USD,885.34,,,885.34,885.34,885.34,,,,,2015-07-21,,885.34,1437447600,0
MERVAL USD,860.258,,,860.258,860.258,860.258,,,,,2015-07-22,,860.258,1437534000,0
MERVAL USD,872.11,,,872.11,872.11,872.11,,,,,2015-07-23,,872.11,1437620400,0
MERVAL USD,817.397,,,817.397,817.397,817.397,,,,,2015-07-24,,817.397,1437706800,0
MERVAL USD,805.788,,,805.788,805.788,805.788,,,,,2015-07-27,,805.788,1437966000,0
MERVAL USD,832.537,,,832.537,832.537,832.537,,,,,2015-07-28,,832.537,1438052400,0
MERVAL USD,853.864,,,853.864,853.864,853.864,,,,,2015-07-29,,853.864,1438138800,0
MERVAL USD,847.776,,,847.776,847.776,847.776,,,,,2015-07-30,,847.776,1438225200,0
MERVAL USD,835.92,,,835.92,835.92,835.92,,,,,2015-07-31,,835.92,1438311600,0
MERVAL USD,818.891,,,818.891,818.891,818.891,,,,,2015-08-03,,818.891,1438570800,0
MERVAL USD,803.607,,,803.607,803.607,803.607,,,,,2015-08-04,,803.607,1438657200,0
MERVAL USD,814.303,,,814.303,814.303,814.303,,,,,2015-08-05,,814.303,1438743600,0
MERVAL USD,844.008,,,844.008,844.008,844.008,,,,,2015-08-06,,844.008,1438830000,0
MERVAL USD,837.768,,,837.768,837.768,837.768,,,,,2015-08-07,,837.768,1438916400,0
MERVAL USD,884.831,,,884.831,884.831,884.831,,,,,2015-08-10,,884.831,1439175600,0
MERVAL USD,868.796,,,868.796,868.796,868.796,,,,,2015-08-11,,868.796,1439262000,0
MERVAL USD,867.695,,,867.695,867.695,867.695,,,,,2015-08-12,,867.695,1439348400,0
MERVAL USD,869.313,,,869.313,869.313,869.313,,,,,2015-08-13,,869.313,1439434800,0
MERVAL USD,852.792,,,852.792,852.792,852.792,,,,,2015-08-14,,852.792,1439521200,0
MERVAL USD,835.29,,,835.29,835.29,835.29,,,,,2015-08-18,,835.29,1439866800,0
MERVAL USD,815.653,,,815.653,815.653,815.653,,,,,2015-08-19,,815.653,1439953200,0
MERVAL USD,809.458,,,809.458,809.458,809.458,,,,,2015-08-20,,809.458,1440039600,0
MERVAL USD,779.75,,,779.75,779.75,779.75,,,,,2015-08-21,,779.75,1440126000,0
MERVAL USD,727.308,,,727.308,727.308,727.308,,,,,2015-08-24,,727.308,1440385200,0
MERVAL USD,723.74,,,723.74,723.74,723.74,,,,,2015-08-25,,723.74,1440471600,0
MERVAL USD,745.664,,,745.664,745.664,745.664,,,,,2015-08-26,,745.664,1440558000,0
MERVAL USD,794.967,,,794.967,794.967,794.967,,,,,2015-08-27,,794.967,1440644400,0
MERVAL USD,784.084,,,784.084,784.084,784.084,,,,,2015-08-28,,784.084,1440730800,0
MERVAL USD,794.303,,,794.303,794.303,794.303,,,,,2015-08-31,,794.303,1440990000,0
MERVAL USD,771.855,,,771.855,771.855,771.855,,,,,2015-09-01,,771.855,1441076400,0
MERVAL USD,773.098,,,773.098,773.098,773.098,,,,,2015-09-02,,773.098,1441162800,0
MERVAL USD,780.57,,,780.57,780.57,780.57,,,,,2015-09-03,,780.57,1441249200,0
MERVAL USD,783.414,,,783.414,783.414,783.414,,,,,2015-09-04,,783.414,1441335600,0
MERVAL USD,801.244,,,801.244,801.244,801.244,,,,,2015-09-08,,801.244,1441681200,0
MERVAL USD,793.081,,,793.081,793.081,793.081,,,,,2015-09-09,,793.081,1441767600,0
MERVAL USD,788.425,,,788.425,788.425,788.425,,,,,2015-09-10,,788.425,1441854000,0
MERVAL USD,772.742,,,772.742,772.742,772.742,,,,,2015-09-11,,772.742,1441940400,0
MERVAL USD,758.962,,,758.962,758.962,758.962,,,,,2015-09-14,,758.962,1442199600,0
MERVAL USD,754.475,,,754.475,754.475,754.475,,,,,2015-09-15,,754.475,1442286000,0
MERVAL USD,757.929,,,757.929,757.929,757.929,,,,,2015-09-16,,757.929,1442372400,0
MERVAL USD,764.35,,,764.35,764.35,764.35,,,,,2015-09-17,,764.35,1442458800,0
MERVAL USD,747.012,,,747.012,747.012,747.012,,,,,2015-09-18,,747.012,1442545200,0
MERVAL USD,725.25,,,725.25,725.25,725.25,,,,,2015-09-21,,725.25,1442804400,0
MERVAL USD,682.267,,,682.267,682.267,682.267,,,,,2015-09-22,,682.267,1442890800,0
MERVAL USD,721.308,,,721.308,721.308,721.308,,,,,2015-09-23,,721.308,1442977200,0
MERVAL USD,698.377,,,698.377,698.377,698.377,,,,,2015-09-24,,698.377,1443063600,0
MERVAL USD,734.581,,,734.581,734.581,734.581,,,,,2015-09-25,,734.581,1443150000,0
MERVAL USD,680.504,,,680.504,680.504,680.504,,,,,2015-09-28,,680.504,1443409200,0
MERVAL USD,696.436,,,696.436,696.436,696.436,,,,,2015-09-29,,696.436,1443495600,0
MERVAL USD,704.062,,,704.062,704.062,704.062,,,,,2015-09-30,,704.062,1443582000,0
MERVAL USD,689.23,,,689.23,689.23,689.23,,,,,2015-10-01,,689.23,1443668400,0
MERVAL USD,743.759,,,743.759,743.759,743.759,,,,,2015-10-02,,743.759,1443754800,0
MERVAL USD,757.158,,,757.158,757.158,757.158,,,,,2015-10-05,,757.158,1444014000,0
MERVAL USD,762.827,,,762.827,762.827,762.827,,,,,2015-10-06,,762.827,1444100400,0
MERVAL USD,780.513,,,780.513,780.513,780.513,,,,,2015-10-07,,780.513,1444186800,0
MERVAL USD,809.058,,,809.058,809.058,809.058,,,,,2015-10-08,,809.058,1444273200,0
MERVAL USD,805.074,,,805.074,805.074,805.074,,,,,2015-10-09,,805.074,1444359600,0
MERVAL USD,771.503,,,771.503,771.503,771.503,,,,,2015-10-13,,771.503,1444705200,0
MERVAL USD,785.074,,,785.074,785.074,785.074,,,,,2015-10-14,,785.074,1444791600,0
MERVAL USD,812.645,,,812.645,812.645,812.645,,,,,2015-10-15,,812.645,1444878000,0
MERVAL USD,809.931,,,809.931,809.931,809.931,,,,,2015-10-16,,809.931,1444964400,0
MERVAL USD,792.259,,,792.259,792.259,792.259,,,,,2015-10-19,,792.259,1445223600,0
MERVAL USD,787.796,,,787.796,787.796,787.796,,,,,2015-10-20,,787.796,1445310000,0
MERVAL USD,776.504,,,776.504,776.504,776.504,,,,,2015-10-21,,776.504,1445396400,0
MERVAL USD,792.883,,,792.883,792.883,792.883,,,,,2015-10-22,,792.883,1445482800,0
MERVAL USD,802.926,,,802.926,802.926,802.926,,,,,2015-10-23,,802.926,1445569200,0
MERVAL USD,837.69,,,837.69,837.69,837.69,,,,,2015-10-26,,837.69,1445828400,0
MERVAL USD,832.892,,,832.892,832.892,832.892,,,,,2015-10-27,,832.892,1445914800,0
MERVAL USD,908.848,,,908.848,908.848,908.848,,,,,2015-10-28,,908.848,1446001200,0
MERVAL USD,890.953,,,890.953,890.953,890.953,,,,,2015-10-29,,890.953,1446087600,0
MERVAL USD,912.244,,,912.244,912.244,912.244,,,,,2015-10-30,,912.244,1446174000,0
MERVAL USD,913.899,,,913.899,913.899,913.899,,,,,2015-11-02,,913.899,1446433200,0
MERVAL USD,932.558,,,932.558,932.558,932.558,,,,,2015-11-03,,932.558,1446519600,0
MERVAL USD,929.492,,,929.492,929.492,929.492,,,,,2015-11-04,,929.492,1446606000,0
MERVAL USD,938.825,,,938.825,938.825,938.825,,,,,2015-11-05,,938.825,1446692400,0
MERVAL USD,928.659,,,928.659,928.659,928.659,,,,,2015-11-09,,928.659,1447038000,0
MERVAL USD,913.477,,,913.477,913.477,913.477,,,,,2015-11-10,,913.477,1447124400,0
MERVAL USD,915.774,,,915.774,915.774,915.774,,,,,2015-11-11,,915.774,1447210800,0
MERVAL USD,925.045,,,925.045,925.045,925.045,,,,,2015-11-12,,925.045,1447297200,0
MERVAL USD,917.378,,,917.378,917.378,917.378,,,,,2015-11-13,,917.378,1447383600,0
MERVAL USD,950.84,,,950.84,950.84,950.84,,,,,2015-11-16,,950.84,1447642800,0
MERVAL USD,930.671,,,930.671,930.671,930.671,,,,,2015-11-17,,930.671,1447729200,0
MERVAL USD,923.183,,,923.183,923.183,923.183,,,,,2015-11-18,,923.183,1447815600,0
MERVAL USD,927.098,,,927.098,927.098,927.098,,,,,2015-11-19,,927.098,1447902000,0
MERVAL USD,951.905,,,951.905,951.905,951.905,,,,,2015-11-20,,951.905,1447988400,0
MERVAL USD,905.025,,,905.025,905.025,905.025,,,,,2015-11-23,,905.025,1448247600,0
MERVAL USD,917.368,,,917.368,917.368,917.368,,,,,2015-11-24,,917.368,1448334000,0
MERVAL USD,892.332,,,892.332,892.332,892.332,,,,,2015-11-25,,892.332,1448420400,0
MERVAL USD,894.014,,,894.014,894.014,894.014,,,,,2015-11-30,,894.014,1448852400,0
MERVAL USD,886.395,,,886.395,886.395,886.395,,,,,2015-12-01,,886.395,1448938800,0
MERVAL USD,865.534,,,865.534,865.534,865.534,,,,,2015-12-02,,865.534,1449025200,0
MERVAL USD,877.092,,,877.092,877.092,877.092,,,,,2015-12-03,,877.092,1449111600,0
MERVAL USD,879.239,,,879.239,879.239,879.239,,,,,2015-12-09,,879.239,1449630000,0
MERVAL USD,863.977,,,863.977,863.977,863.977,,,,,2015-12-10,,863.977,1449716400,0
MERVAL USD,832.523,,,832.523,832.523,832.523,,,,,2015-12-11,,832.523,1449802800,0
MERVAL USD,815.421,,,815.421,815.421,815.421,,,,,2015-12-14,,815.421,1450062000,0
MERVAL USD,827.092,,,827.092,827.092,827.092,,,,,2015-12-15,,827.092,1450148400,0
MERVAL USD,828.364,,,828.364,828.364,828.364,,,,,2015-12-16,,828.364,1450234800,0
MERVAL USD,837.19,,,837.19,837.19,837.19,,,,,2015-12-17,,837.19,1450321200,0
MERVAL USD,813.449,,,813.449,813.449,813.449,,,,,2015-12-18,,813.449,1450407600,0
MERVAL USD,797.764,,,797.764,797.764,797.764,,,,,2015-12-21,,797.764,1450666800,0
MERVAL USD,832.568,,,832.568,832.568,832.568,,,,,2015-12-22,,832.568,1450753200,0
MERVAL USD,866.248,,,866.248,866.248,866.248,,,,,2015-12-23,,866.248,1450839600,0
MERVAL USD,817.431,,,817.431,817.431,817.431,,,,,2015-12-28,,817.431,1451271600,0
MERVAL USD,815.79,,,815.79,815.79,815.79,,,,,2015-12-29,,815.79,1451358000,0
MERVAL USD,825.685,,,825.685,825.685,825.685,,,,,2015-12-30,,825.685,1451444400,0
MERVAL USD,841.316,,,841.316,841.316,841.316,,,,,2016-01-04,,841.316,1451876400,0
MERVAL USD,843.867,,,843.867,843.867,843.867,,,,,2016-01-05,,843.867,1451962800,0
MERVAL USD,804.46,,,804.46,804.46,804.46,,,,,2016-01-06,,804.46,1452049200,0
MERVAL USD,804.405,,,804.405,804.405,804.405,,,,,2016-01-07,,804.405,1452135600,0
MERVAL USD,777.546,,,777.546,777.546,777.546,,,,,2016-01-08,,777.546,1452222000,0
MERVAL USD,757.149,,,757.149,757.149,757.149,,,,,2016-01-11,,757.149,1452481200,0
MERVAL USD,750.993,,,750.993,750.993,750.993,,,,,2016-01-12,,750.993,1452567600,0
MERVAL USD,737.718,,,737.718,737.718,737.718,,,,,2016-01-13,,737.718,1452654000,0
MERVAL USD,771.245,,,771.245,771.245,771.245,,,,,2016-01-14,,771.245,1452740400,0
MERVAL USD,730.88,,,730.88,730.88,730.88,,,,,2016-01-15,,730.88,1452826800,0
MERVAL USD,711.268,,,711.268,711.268,711.268,,,,,2016-01-19,,711.268,1453172400,0
MERVAL USD,676.335,,,676.335,676.335,676.335,,,,,2016-01-20,,676.335,1453258800,0
MERVAL USD,708.486,,,708.486,708.486,708.486,,,,,2016-01-21,,708.486,1453345200,0
MERVAL USD,751.812,,,751.812,751.812,751.812,,,,,2016-01-22,,751.812,1453431600,0
MERVAL USD,735.247,,,735.247,735.247,735.247,,,,,2016-01-25,,735.247,1453690800,0
MERVAL USD,748.454,,,748.454,748.454,748.454,,,,,2016-01-26,,748.454,1453777200,0
MERVAL USD,770.47,,,770.47,770.47,770.47,,,,,2016-01-27,,770.47,1453863600,0
MERVAL USD,777.392,,,777.392,777.392,777.392,,,,,2016-01-28,,777.392,1453950000,0
MERVAL USD,808.728,,,808.728,808.728,808.728,,,,,2016-01-29,,808.728,1454036400,0
MERVAL USD,790.158,,,790.158,790.158,790.158,,,,,2016-02-01,,790.158,1454295600,0
MERVAL USD,769.085,,,769.085,769.085,769.085,,,,,2016-02-02,,769.085,1454382000,0
MERVAL USD,776.092,,,776.092,776.092,776.092,,,,,2016-02-03,,776.092,1454468400,0
MERVAL USD,792.643,,,792.643,792.643,792.643,,,,,2016-02-04,,792.643,1454554800,0
MERVAL USD,785.688,,,785.688,785.688,785.688,,,,,2016-02-05,,785.688,1454641200,0
MERVAL USD,775.582,,,775.582,775.582,775.582,,,,,2016-02-10,,775.582,1455073200,0
MERVAL USD,741.474,,,741.474,741.474,741.474,,,,,2016-02-11,,741.474,1455159600,0
MERVAL USD,754.274,,,754.274,754.274,754.274,,,,,2016-02-12,,754.274,1455246000,0
MERVAL USD,761.111,,,761.111,761.111,761.111,,,,,2016-02-16,,761.111,1455591600,0
MERVAL USD,785.599,,,785.599,785.599,785.599,,,,,2016-02-17,,785.599,1455678000,0
MERVAL USD,780.669,,,780.669,780.669,780.669,,,,,2016-02-18,,780.669,1455764400,0
MERVAL USD,773.956,,,773.956,773.956,773.956,,,,,2016-02-19,,773.956,1455850800,0
MERVAL USD,824.045,,,824.045,824.045,824.045,,,,,2016-02-22,,824.045,1456110000,0
MERVAL USD,818.097,,,818.097,818.097,818.097,,,,,2016-02-23,,818.097,1456196400,0
MERVAL USD,813.604,,,813.604,813.604,813.604,,,,,2016-02-24,,813.604,1456282800,0
MERVAL USD,832.429,,,832.429,832.429,832.429,,,,,2016-02-25,,832.429,1456369200,0
MERVAL USD,836.843,,,836.843,836.843,836.843,,,,,2016-02-26,,836.843,1456455600,0
MERVAL USD,842.386,,,842.386,842.386,842.386,,,,,2016-02-29,,842.386,1456714800,0
MERVAL USD,831.613,,,831.613,831.613,831.613,,,,,2016-03-01,,831.613,1456801200,0
MERVAL USD,824.769,,,824.769,824.769,824.769,,,,,2016-03-02,,824.769,1456887600,0
MERVAL USD,845.677,,,845.677,845.677,845.677,,,,,2016-03-03,,845.677,1456974000,0
MERVAL USD,856.635,,,856.635,856.635,856.635,,,,,2016-03-04,,856.635,1457060400,0
MERVAL USD,856.142,,,856.142,856.142,856.142,,,,,2016-03-07,,856.142,1457319600,0
MERVAL USD,865.968,,,865.968,865.968,865.968,,,,,2016-03-08,,865.968,1457406000,0
MERVAL USD,861.082,,,861.082,861.082,861.082,,,,,2016-03-09,,861.082,1457492400,0
MERVAL USD,858.152,,,858.152,858.152,858.152,,,,,2016-03-10,,858.152,1457578800,0
MERVAL USD,850.817,,,850.817,850.817,850.817,,,,,2016-03-11,,850.817,1457665200,0
MERVAL USD,839.185,,,839.185,839.185,839.185,,,,,2016-03-14,,839.185,1457924400,0
MERVAL USD,815.42,,,815.42,815.42,815.42,,,,,2016-03-15,,815.42,1458010800,0
MERVAL USD,856.665,,,856.665,856.665,856.665,,,,,2016-03-16,,856.665,1458097200,0
MERVAL USD,881.287,,,881.287,881.287,881.287,,,,,2016-03-17,,881.287,1458183600,0
MERVAL USD,867.368,,,867.368,867.368,867.368,,,,,2016-03-18,,867.368,1458270000,0
MERVAL USD,876.556,,,876.556,876.556,876.556,,,,,2016-03-21,,876.556,1458529200,0
MERVAL USD,887.797,,,887.797,887.797,887.797,,,,,2016-03-22,,887.797,1458615600,0
MERVAL USD,864.396,,,864.396,864.396,864.396,,,,,2016-03-23,,864.396,1458702000,0
MERVAL USD,887.974,,,887.974,887.974,887.974,,,,,2016-03-28,,887.974,1459134000,0
MERVAL USD,877.176,,,877.176,877.176,877.176,,,,,2016-03-29,,877.176,1459220400,0
MERVAL USD,872.739,,,872.739,872.739,872.739,,,,,2016-03-30,,872.739,1459306800,0
MERVAL USD,878.46,,,878.46,878.46,878.46,,,,,2016-03-31,,878.46,1459393200,0
MERVAL USD,889.328,,,889.328,889.328,889.328,,,,,2016-04-01,,889.328,1459479600,0
MERVAL USD,860.315,,,860.315,860.315,860.315,,,,,2016-04-04,,860.315,1459738800,0
MERVAL USD,839.361,,,839.361,839.361,839.361,,,,,2016-04-05,,839.361,1459825200,0
MERVAL USD,829.076,,,829.076,829.076,829.076,,,,,2016-04-06,,829.076,1459911600,0
MERVAL USD,804.349,,,804.349,804.349,804.349,,,,,2016-04-07,,804.349,1459998000,0
MERVAL USD,836.541,,,836.541,836.541,836.541,,,,,2016-04-08,,836.541,1460084400,0
MERVAL USD,836.845,,,836.845,836.845,836.845,,,,,2016-04-11,,836.845,1460343600,0
MERVAL USD,868.828,,,868.828,868.828,868.828,,,,,2016-04-12,,868.828,1460430000,0
MERVAL USD,915.853,,,915.853,915.853,915.853,,,,,2016-04-13,,915.853,1460516400,0
MERVAL USD,925.698,,,925.698,925.698,925.698,,,,,2016-04-14,,925.698,1460602800,0
MERVAL USD,912.327,,,912.327,912.327,912.327,,,,,2016-04-15,,912.327,1460689200,0
MERVAL USD,924.463,,,924.463,924.463,924.463,,,,,2016-04-18,,924.463,1460948400,0
MERVAL USD,973.63,,,973.63,973.63,973.63,,,,,2016-04-19,,973.63,1461034800,0
MERVAL USD,962.863,,,962.863,962.863,962.863,,,,,2016-04-20,,962.863,1461121200,0
MERVAL USD,967.593,,,967.593,967.593,967.593,,,,,2016-04-21,,967.593,1461207600,0
MERVAL USD,959.027,,,959.027,959.027,959.027,,,,,2016-04-22,,959.027,1461294000,0
MERVAL USD,924.263,,,924.263,924.263,924.263,,,,,2016-04-25,,924.263,1461553200,0
